Feature,Importance
P97,-0.0012094589784404253
F28,-0.0012146065473718436
P44,-0.0012167640333225816
F118,-0.0012191865340672515
F114,-0.0012221998664898592
F42,-0.0012311328578430646
P36,-0.0012623901581569452
P20,-0.0012660297366480222
P77,-0.0012670188747850642
F92,-0.001285862226898793
F62,-0.0012951707615462826
P27,-0.0012968492923317143
P22,-0.001301725908310436
P53,-0.0013036784118817036
F40,-0.0013228561677107286
F47,-0.001331659194659629
T1,-0.001349188357035791
F119,-0.001349916151627184
F74,-0.0013667578237707366
P34,-0.0014179907061884656
F2,-0.001430476369686806
F121,-0.0014340576102554348
T5,-0.0014399982726331917
P19,-0.001452668809431046
F68,-0.0014624327792609026
F15,-0.001543884643776572
F82,-0.001553066151898408
P23,-0.0015846678659940938
P93,-0.0016083128065774055
P101,-0.001623988556835787
P123,-0.0016394100346261542
P49,-0.0016529723297710407
F148,-0.0016727713666936594
F110,-0.0016932080954499273
F138,-0.0016987605438826049
P79,-0.0017046728776798138
F65,-0.0017104982262970748
F157,-0.0017216602300789586
F103,-0.001750840316232427
F160,-0.001759057882953563
F1,-0.0017966067308742063
F21,-0.0018452113942661885
F46,-0.0019609306481481515
F32,-0.0019887673197366506
F90,-0.0020109008112642714
F88,-0.002021619214623005
P120,-0.0020234475953068375
P122,-0.0020371375201733155
P72,-0.002116675958295966
P100,-0.0021554340603407328
F75,-0.002156061453134672
P70,-0.0021595977071591664
P38,-0.0022020228108966754
F130,-0.0022091079393663283
F133,-0.002230722006572039
F143,-0.0022577148114082844
F146,-0.002282009506560989
F134,-0.0023742152847813893
P16,-0.00239208082335689
F127,-0.002402482508241066
F108,-0.0024446286709769007
P14,-0.002472868899290104
F45,-0.0025745676125280338
F38,-0.002576256691880818
F163,-0.002590929269038744
P52,-0.002659274296698655
F141,-0.00268053994705304
F94,-0.0026908697755146705
F33,-0.0027976061624453317
P30,-0.0028308708206616017
T11,-0.0028469532485007054
F69,-0.002885968846350062
F16,-0.0028944310000769136
P61,-0.0029170689043772845
P58,-0.002925701032300454
F77,-0.002935207659092187
F72,-0.002966699119513061
T7,-0.003086820759967601
F13,-0.0031555734425277927
F53,-0.0036900203810594336
P116,-0.003727634208972974
P37,-0.003731929627949171
F122,-0.003856295973865409
P2,-0.004014204815575928
F57,-0.004330761609524147
F27,-0.004682871027697733
F79,-0.004784427171560246
P59,-0.005125375696942713
F113,-0.005629439135735837
F91,-0.006403522678078488
