Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTPC,c0b,F1,-0.00094511696,0.00783799494,0.00094511696
SMRI,FTPC,c0b,T11,0.00091165174,0.00749308224,0.00091165174
SMRI,FTPC,c0b,F12,-0.000910871064,0.00703930936,0.000910871064
SMRI,FTPC,c0b,F85,-0.00087625426,0.0063251499,0.00087625426
SMRI,FTPC,c0b,P23,-0.0007742348,0.0078459174,0.0007742348
SMRI,FTPC,c0b,P87,0.0007290995900000001,0.0075916119399999996,0.0007290995900000001
SMRI,FTPC,c0b,P58,-0.0006933202200000002,0.00756485776,0.0006933202200000002
SMRI,FTPC,c0b,P14,-0.000652529972,0.00689648622,0.000652529972
SMRI,FTPC,c0b,P47,-0.0006194498799999998,0.0070847207600000005,0.0006194498799999998
SMRI,FTPC,c0b,F33,-0.00056923732,0.007806722399999999,0.00056923732
SMRI,FTPC,c0b,F152,-0.0005534619600000002,0.007272340739999999,0.0005534619600000002
SMRI,FTPC,c0b,F46,-0.0005159502400000002,0.00781403886,0.0005159502400000002
SMRI,FTPC,c0b,F40,-0.000506482312,0.0070151621599999995,0.000506482312
SMRI,FTPC,c0b,F157,0.00043341064,0.008311934600000001,0.00043341064
SMRI,FTPC,c0b,T12,-0.00042315475,0.00787917556,0.00042315475
SMRI,FTPC,c0b,C23,-0.00037147023999999985,0.0072553041,0.00037147023999999985
SMRI,FTPC,c0b,F28,0.00032550579640000006,0.0073367815,0.00032550579640000006
SMRI,FTPC,c0b,F154,-0.000322696304,0.0067984358,0.000322696304
SMRI,FTPC,c0b,F64,-0.00027671423999999986,0.00775139334,0.00027671423999999986
SMRI,FTPC,c0b,F100,0.000239263252,0.007274516659999999,0.000239263252
SMRI,FTPC,c0b,F58,0.00023146132000000005,0.00752759088,0.00023146132000000005
SMRI,FTPC,c0b,F119,0.0001683416200000001,0.00719645354,0.0001683416200000001
SMRI,FTPC,c0b,C31,0.00016562047999999998,0.00702339706,0.00016562047999999998
SMRI,FTPC,c0b,P96,-0.00010847633400000019,0.00807534826,0.00010847633400000019
SMRI,FTPC,c0b,P53,8.858932799999994e-05,0.007982923460000001,8.858932799999994e-05
SMRI,FTPC,c0b,F15,5.141079400000012e-05,0.00707856072,5.141079400000012e-05
SMRI,FTPC,c0b,F75,3.8304419999999824e-05,0.00756976662,3.8304419999999824e-05
SMRI,FTPC,c0b,F91,1.2285320000000183e-05,0.007007213179999999,1.2285320000000183e-05
SMRI,FTPC,c0b,F68,-1.0192040000000027e-05,0.00724211648,1.0192040000000027e-05
